"id_comentario"	"comment"	"clase_comentario"
"comment_id_194384"	"Buena pizza: buena masa y ricos ingredientes. El lugar tiene una buena relación calidad/precio y el ambiente es agradable, sobre todo en epoca de calor, para sentarse en la calle, de noche, frente a la plaza. La atención no es muy amable, al menos nosotros fuimos atendidos por un hombre que demostraba poco interés ante los llamados y era muy parco en su trato. Otra contra, la cerveza no vino muy fria, sumado a que la pizza tardó más de media hora en llegar, lo que hizo que la bebida estuviera aún menos fría. Es un buen lugar, pero pueden mejorar mucho la atención. Bien que no cobran cubierto."	"Buena"
"comment_id_194440"	"Malisima la antención de delivery, antes era un poco mejor, ahora tardan horas, no tienen idea del menú que tienen publicado en la página, que no tiene precios y te pido por favor a  la piba que atiende el teléfono!!! si al menos tuviera una actitud un poco más humilde  yo no estaría escribiendo esto. No lo recomiendo aunque el sushi sea rico."	"Buena"
"comment_id_194448"	"Buena comida y buena atención. El lugar es bueno depende de donde te sienten. Para tener más cubiertos te pueden poner dentro del baño..."	"Muy buena"
"comment_id_194488"	"La atencion fue muy buena, cuidando los detalles, la espera fue larga, pero los platos lo valieron, buena experiencia la relaciòn costo7producto es un poco cara, nada del otro mundo "	"Excelente"
"comment_id_194558"	"No sé todavía si hago bien en decirlo, porque temo que si se promociona mucho pierda ese encanto de auténtico bistró de barrio, fuera del \"grasa-glamour\" que invadió la parte comercial del Viejo Palermo. Pero, por simpatía para con Constant, y en aras de la sinceridad y el buen yantar, debo decir que es un lugar imprescindible, sobre todo para visitarlo demoradamente, haciendo honor al slow food, probar los espléndidos vinos artesanales de pequeñas bodegas salteñas, riojanas, etc., y deleitarse con platos sencillos en los que lo que destaca es la preparación y la calidad de los ingredientes."	"Excelente"
"comment_id_194588"	"No sea básico, abra su mente y disfrutará esta propuesta. La pizza es tamaño plato grande, individual. Los ingredientes son muy frescos y de buena calidad. La pizza de papa muy rica: imagínese láminas delgadísimas con crocante queso parmesano por encima. La masa, evidentemente, tiene algún tipo de ingrediente secreto que se agradece. La pannacotta me resultó muy fea, con un salpicré de chocolate líquido de esos para helados que deslucía la presentación. Esta noche no había tiramisú, así que volveré para probarlo."	"Muy buena"
"comment_id_194628"	"Si vamos con pocas pretenciones en cuanto a servicio, limpieza y espacio, pero con ganas de comer unas ricas pastas este es el lugar indicado. La verdad que depende el dia pueden estar estupendas, u olvidables, pero al menos son caseras, frescas y las salsas las acompañan adecuadamente. No es lo que solia ser, pero el precio equipara las carencias."	"Buena"
"comment_id_194634"	"Muy buena la pizza!! realmente un placer. Sale crocante y rapida. El queso buenisimo y las combinaciones excelentes."	"Excelente"
"comment_id_194668"	"Desilusión. Antipasti y pastas frescas, bien. Pero, el risotto al vino rosso? Despachado 50 minutos después del debarase de la entrada. Sí, es un plato que no debe marcarse, pero la cocina requiere timming. Lo peor no fue la espera: sirvieron una \"sopa de arroz\"; nada de la untuosidad ni del punto adecuado. El camarero, desbordado para atender su plaza, hizo un manejo ejemplar de la queja. Lamentablemente, la cena ya estaba arruinada. No vuelvo ni lo recomiendo. "	"Malo"
"comment_id_194716"	"buen sushi, pero todo lo demás era terrible. un plato era muy experimentado, un plato era cocidas, un plato estaba bien cocinada. no iba a volver."	"Malo"
"comment_id_194732"	"En un rectángulo supieron darle color con una ambientación muy linda, agradable a la vista, una decoración delicada y todo a tono, pero no se queda ahí, la pastelería es excelente, mención aparte para  macarons de maracuyá.  La atención no es especializada, algo informal, pero de todos modos, siempre muy atento y cordial."	"Muy buena"
"comment_id_194738"	"Soy \"adicto\" al sushi de Kaizen, frescura, presentacion, muy buenos los rolls de autor, recomiendo el Niza Inspiration."	"Excelente"
"comment_id_194738"	"Comimos unos arrollados vietnamitas de entrada, muy buenos y acompañamos con un Lagarde dolce, sugerido por el mozo."	"Excelente"
"comment_id_194738"	"Una noche maravillosa."	"Excelente"
"comment_id_194834"	"Mirasol de la Recova : Muy bueno como siempre !! Mirasol de Pto Madero se vino abajo y solo apunta al turismo."	"Muy buena"
"comment_id_194834"	"Con este desempatamos : es muy bueno. Ideal para almuerzos de trabajo de buen nivel. Pescados muy buenos, se puede seguir las indicaciones de los mozos para compartir. Es muy recomendable, generalmente hay lugar y tiene buenos vinos."	"Muy buena"
"comment_id_194914"	"Muy buenos los panes en general y el sanguche de pollo en particular. El servicio es muy malo. Desatento, desorganizado, lento. Tardaron 20 minutos en \"no traer\" un cafe. Despues de esa demora eterna pedimos la cuenta y nos fuimos. "	"Buena"
"comment_id_194932"	"Muy buena la comida. La entrada exquisita un picadillo casero acompañado con pepino, cebolla y tostadas. Como plato principal, consumimos  solomito de cerdo y el otro salmon.El postre lo mejor la Creme brule .El lugar es muy calido con musica tranquila. Los precios acordes al consumo. La atención muy buena, estuvieron pendientes de todo. Recomendable!"	"Muy buena"
"comment_id_19497"	"Pésima atención."	"Malo"
"comment_id_19498"	"La atención realmente mala. Cinco comensales, tardaron quince minutos en traernos la carta. "	"Muy buena"
"comment_id_19498"	"Los platos vinieron a destiempo (entre el primero y el último pasaron unos 15 minutos). "	"Muy buena"
"comment_id_19498"	"No había variedad de postres. La comida muy buena pero, en algunos platos (sorrentinos) escasa."	"Muy buena"
"comment_id_194988"	"Muy bueno para ir con amigos, familia o pareja! La ambientacion varia de acuerdo al horario que uno vaya. Es dentro de todo barato. La merienda libre de los fines de semana esta genial! y los trago son muyy ricos! lastima que en general hay que esperar para pder entrar porqeu a pesar de ser grande siemrpe se llena! hay lugar afuera, arriba (para fumadores) y al fondo (para fumadores). tiene sillas y silones. aademas pasan los partidos en pantalla grande. Voy minimo 1 vez por semana. super recomendable en todo hoariro todos los dias! El volcan de choco y el daikiri de frutilla lo mas!!"	"Excelente"
"comment_id_194996"	"hermoso y riquisimo!! la decoracion es super linda y los platos son de pasteleria. hay unas meriendas armadas muy buenas. es tipo casa de te para ir con amigos. si llevo a mi novio me mata!!"	"Excelente"
"comment_id_195038"	"Muy bien atendido, la comida muy buena, salvo los vinos muy caros, muy caros en relación a otros restaurantes de Puerto Madero. Una Pena"	"Muy buena"
"comment_id_195076"	"Muy"	"Muy buena"
"comment_id_195100"	"Restaurante familiar. Pedimos el salteado de mollejas: era para 2 y estaba muy rico (los platos vienen con salad bar que pudimos compartir) La atención es correcta. Nos pareció un poco caro en relación precio-calidad, pero la experiencia fue grata."	"Muy buena"
"comment_id_195196"	"Excelente ambiente. Muy buena la calidad de la carne."	"Excelente"
"comment_id_195220"	"Lugar tranquilo, servicio cordial, sin parafernalia palermitana. Austero, limpio agradable. El sushi tiene gusto a sushi, ningún invento feo como atún de lata ni rucula, jaja."	"Excelente"
"comment_id_195220"	"Las ensaladas y los ramen en invierno muy bueno, los menues diarios exelentes."	"Excelente"
"comment_id_195258"	"La pizza es la mejor de Buenos Aires, no vayan esperando una de molde porque esa no es la pizza italiana. La hacen en el momento, todo está a la vista y llega caliente al plato. Lo recomiendo sin pensarlo."	"Excelente"
"comment_id_19528"	"La comida muy sabrosa y la atención muy buena. Los precios son al voleo pero sin malas sorpresas."	"Excelente"
"comment_id_195330"	"Es un lugar que desde la calle, no te das cuenta que es un restaurante pero una vez abres la puerta, conoces la carta y empiezas con la entrada, te das cuenta que es una excelente elección para sushi."	"Excelente"
"comment_id_195330"	"Su atención es muy buena, los mozos están atentos y la cuenta te parece justa."	"Excelente"
"comment_id_195330"	"Si bien la ambientación es muy simple (mejor ni fijarte) se come bien y tranquilamente."	"Excelente"
"comment_id_195330"	"Les recomiendo reservar para ir el finde"	"Excelente"
"comment_id_195330"	""	"Excelente"
"comment_id_195338"	"Pedimos la pizza de rucios y crudo muy rica y natural bebimos cerveza u Francia batido muy bien preparado la atención es muy cordial y amigable volveremos "	"Excelente"
"comment_id_195368"	"Buena atencion y ambiente agradable. Separado esta el sector para niños, algo muy bien pensado."	"Buena"
"comment_id_195368"	""	"Buena"
"comment_id_195368"	"Respecto a la comida, en mi caso parrilla, muy buena aunque los 300gms de ojo de bife, me parecieron un poco menos."	"Buena"
"comment_id_195368"	""	"Buena"
"comment_id_195368"	"Con el descuento de La Nacion es un precio bastante razonable"	"Buena"
"comment_id_195368"	""	"Buena"
"comment_id_195368"	"Volveria de cada tanto."	"Buena"
"comment_id_195394"	"Es un tipico restaurant que se preocupa por parecer. Pesimos platos (la ensalada del lenguado la trajeron en un Plato playo!!) Todo ordinario. Si les gusta comer bien, no pasen ni cerca. Ah, la ensalada verde con portobello era una lechuga ordinaria de supermercado con hongos de lata"	"Malo"
"comment_id_19540"	"Un lugar agradable y al que uno vuelve seguido. Muy buena relación precio/calidad. Atención muy cordial. Una muy buena opción dentro del entorno de Palermo Viejo."	"Muy buena"
"comment_id_195432"	"Siempre es interesante encontrarse con una propuesta diferente y A Nos Amours tiene un poco de eso. Una carta bien corta (cosa que aplaudo) ejecutada con productos muy frescos. Un ambiente muy agradable, donde uno se puede relajar leyendo alguno de los libros de la biblioteca,  y es acompañada por la muy buena onda de la atención. Los precios un poco más elevados de los que aparecen en la guia. La conclusión : Vale la pena probarlo. "	"Buena"
"comment_id_195466"	"Excelente Sushi. Ideal para Delivery!"	"Excelente"
"comment_id_195492"	"Una pena un lugar que al empezar prometia cuidar todo. Pero luego al abrir tantos lugares perdieron el foco. Ojala que lo logren recuperar. La Caramelle Di Burrata nunca volvio a ser la misma... una pena y espero que puedan encontrar nuevamente el rumbo. "	"Malo"
"comment_id_195494"	"Diversos platos muy variados, muy ricos. Se recomienda probar platos y rolls que no sean los clasicos, no se van a arrepentir. Como el salmon con mango o rolls fritos con salsa de maracuya."	"Muy buena"
"comment_id_195494"	"Un lugar que parece que esta de moda, el cual se hace muy concurrido y ruidoso."	"Muy buena"
"comment_id_195494"	"Es caro, pero vale la pena ir cada tanto."	"Muy buena"
"comment_id_195516"	"La pizza es rica.. pero me quedo con la Mezzeta de Alvarez Thomas y Forest."	"Muy buena"
"comment_id_195516"	"Lo que me quedo de Burgio es un sabor amargo en la atencion."	"Muy buena"
"comment_id_195516"	"Fui en 3 oportunidades y las 3 veces el encargado no habla, balbucea, y se dio el gusto de contestarme mal."	"Muy buena"
"comment_id_195516"	"Un mozo (grandote.. gordo) de muy mala manera, me pidio que no me siente (estaba con un amigo) y que coma en la barra, porque sino ?se lo cobran a el? (??)."	"Muy buena"
"comment_id_195516"	"Todo bien con la historia de Burgio.. pero si no tienen buena atencion con el publico, pierden clientela y ganan un mal prestigio.."	"Muy buena"
"comment_id_195566"	"Empanadas: se destaca la calidad de su masa, caseras y sabrosas"	"Muy buena"
"comment_id_195566"	"Picante: excesivo, no deja disfrutar el sabor de la empanada"	"Muy buena"
"comment_id_195566"	"Gaseosa: tienen envase grande de litro y medio"	"Muy buena"
"comment_id_195566"	"Espera: alta, pero se justifica dado que amasan cada tapa"	"Muy buena"
"comment_id_195566"	"Atención: es buena, honesta, no cargosa"	"Muy buena"
"comment_id_195570"	"Muy buena la comida y la ateccion"	"Muy buena"
"comment_id_19563"	"Una comida tradicional argentina muy buena: realmente la calidad y cocción de la carne fueron impecables."	"Excelente"
"comment_id_195670"	"Ideal para ir en pareja, amigos o con gente grande. El ambiente es divino, la comida nos encanto, tienen un carta super variada, la atencion super profesional y esmerada. Nos quedamos con ganas de probar otros platos ya que son muy tentadores, recomiendo el lenguado."	"Excelente"
"comment_id_195670"	"Vamos a volver sin duda!"	"Excelente"
"comment_id_195712"	"Por empezar, el servicio es muy bueno, estilo tradicional, Maitre, Mozo, Comis, etc, la panera es algo celestial, entradas, acordes y los principales parejos y muy buenos, algunos extremadamente abundantes, yo comí \"ravioli neri di salmone\", una exquisitez, el \"tiramisú\" es muy bueno tambien, linda experiencia, recomendable"	"Muy buena"
"comment_id_195736"	"La comida desde la picada, hasta las pastas (pedimos Fussiles) fue deliciosa. Todo muy casero, fresco. La atención impecable, en todo momento pendientes de lo que necesitabamos y la comida llegó inmediatamente. Eso sí, si las pastas no son lo tuyo, mejor ir a otro lugar."	"Muy buena"
